function,customer,server_name,ansible_host,patch_collection_status,missing_patch_count,installed_patch_count,application_update_count,os_family,pending_reboot,os_backup_status,gto_complexity,patching_source,space_check,av_date,av_type,av_version,ms_removal_tool_date,sccm_installed,privilage_check,vm_snap_capable,missing_patch_list,timestamp,installed_patch_list
os_patching,GCC-EDU,gs257svr001,edu-lvl-ans01,Success,3,12,3,Windows,No,Success,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,09/09/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
vmtools
2023-09 Cumulative Update for .NET Framework 3.5, 4.7.2 and 4.8 for Windows Server 2019 for x64 (KB5030178)
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2019 for x64-based Systems (KB5030214)",1694752498,"[{""HOTFIX"":""KB4580325"",""INSTALLEDBY"":""GS257SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 22 March 2023""},{""HOTFIX"":""KB5023789"",""INSTALLEDBY"":""GS257SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 22 March 2023""},{""HOTFIX"":""KB5005112"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 March 2023""},{""HOTFIX"":""KB5023702"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 March 2023""},{""HOTFIX"":""KB5012170"",""INSTALLEDBY"":""GS257SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 22 March 2023""},{""HOTFIX"":""KB5022511"",""INSTALLEDBY"":""GS257SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 22 March 2023""},{""HOTFIX"":""KB4566424"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Monday 24 August 2020""},{""HOTFIX"":""KB4561600"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4558997"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4516115"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 6 December 2019""},{""HOTFIX"":""KB4523204"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 6 December 2019""},{""HOTFIX"":""KB4512577"",""INSTALLEDBY"":"""",""INSTALLEDON"":""Saturday 7 September 2019""}]"
os_patching,GCC-EDU,gs238svr001,edu-lvl-ans01,Success,3,12,3,Windows,No,Success,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,15/03/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
vmtools
2023-09 Cumulative Update for .NET Framework 3.5, 4.7.2 and 4.8 for Windows Server 2019 for x64 (KB5030178)
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2019 for x64-based Systems (KB5030214)",1694752380,"[{""HOTFIX"":""KB4580325"",""INSTALLEDBY"":""GS238SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 15 March 2023""},{""HOTFIX"":""KB5023789"",""INSTALLEDBY"":""GS238SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 15 March 2023""},{""HOTFIX"":""KB5005112"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 15 March 2023""},{""HOTFIX"":""KB5023702"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 15 March 2023""},{""HOTFIX"":""KB5012170"",""INSTALLEDBY"":""GS238SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 15 March 2023""},{""HOTFIX"":""KB5022511"",""INSTALLEDBY"":""GS238SVR001\\BladeLogicRSCD"",""INSTALLEDON"":""Wednesday 15 March 2023""},{""HOTFIX"":""KB4566424"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Monday 24 August 2020""},{""HOTFIX"":""KB4561600"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4558997"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4516115"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 6 December 2019""},{""HOTFIX"":""KB4523204"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 6 December 2019""},{""HOTFIX"":""KB4512577"",""INSTALLEDBY"":"""",""INSTALLEDON"":""Saturday 7 September 2019""}]"
os_patching,GCC-EDU,dvassee1ec,edu-lvl-ans01,Success,3,15,2,Windows,No,Failure,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,21/07/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2016 for x64-based Systems (KB5030213)
2023-09 Servicing Stack Update for Windows Server 2016 for x64-based Systems (KB5030504)",1694751727,"[{""HOTFIX"":""KB5028169"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 21 July 2023""},{""HOTFIX"":""KB5019182"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5023788"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5017396"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 21 October 2022""},{""HOTFIX"":""KB5016058"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 23 July 2022""},{""HOTFIX"":""KB5005698"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 23 October 2021""},{""HOTFIX"":""KB5001402"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 30 January 2021""},{""HOTFIX"":""KB4576750"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 24 October 2020""},{""HOTFIX"":""KB4565912"",""INSTALLEDBY"":""DVASSEE1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 24 July 2020""},{""HOTFIX"":""KB4550994"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 24 April 2020""},{""HOTFIX"":""KB4520724"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Monday 24 February 2020""},{""HOTFIX"":""KB4498947"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4485447"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 12 April 2019""},{""HOTFIX"":""KB4049065"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 2 February 2018""}]"
os_patching,GCC-EDU,dvassql2ec,edu-lvl-ans01,Success,3,21,3,Windows,No,Failure,DBA_Simple,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,24/06/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
vmtools
2023-09 Cumulative Update for .NET Framework 3.5, 4.7.2 and 4.8 for Windows Server 2019 for x64 (KB5030178)
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2019 for x64-based Systems (KB5030214)",1694751805,"[{""HOTFIX"":""KB5027222"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Sunday 25 June 2023""},{""HOTFIX"":""KB5023789"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Sunday 26 March 2023""},{""HOTFIX"":""KB5022511"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Sunday 5 March 2023""},{""HOTFIX"":""KB5020374"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Sunday 5 March 2023""},{""HOTFIX"":""KB5015896"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 30 September 2022""},{""HOTFIX"":""KB5012170"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 30 September 2022""},{""HOTFIX"":""KB5014031"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Sunday 19 June 2022""},{""HOTFIX"":""KB5012675"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 18 June 2022""},{""HOTFIX"":""KB5005112"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 17 June 2022""},{""HOTFIX"":""KB5009642"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 16 March 2022""},{""HOTFIX"":""KB5008287"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 29 January 2022""},{""HOTFIX"":""KB5005701"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 18 September 2021""},{""HOTFIX"":""KB5004424"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 18 September 2021""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 26 June 2021""},{""HOTFIX"":""KB5003711"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 26 June 2021""},{""HOTFIX"":""KB4598480"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 23 January 2021""},{""HOTFIX"":""KB4587735"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 14 November 2020""},{""HOTFIX"":""KB4570332"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 18 September 2020""},{""HOTFIX"":""KB4549947"",""INSTALLEDBY"":""DVASSQL2EC\\BladeLogicRSCD"",""INSTALLEDON"":""Thursday 21 May 2020""},{""HOTFIX"":""KB4523204"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 6 December 2019""},{""HOTFIX"":""KB4512577"",""INSTALLEDBY"":"""",""INSTALLEDON"":""Saturday 7 September 2019""}]"
os_patching,GCC-EDU,dvasfmp1ec,edu-lvl-ans01,Success,3,17,3,Windows,No,Failure,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,09/06/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
vmtools
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2016 for x64-based Systems (KB5030213)
2023-09 Servicing Stack Update for Windows Server 2016 for x64-based Systems (KB5030504)",1694751498,"[{""HOTFIX"":""KB5029242"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Sunday 20 August 2023""},{""HOTFIX"":""KB5019182"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5023788"",""INSTALLEDBY"":""DVASFMP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5017396"",""INSTALLEDBY"":""DVASFMP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 18 November 2022""},{""HOTFIX"":""KB5017095"",""INSTALLEDBY"":""DVASFMP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 19 August 2022""},{""HOTFIX"":""KB5005698"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 20 November 2021""},{""HOTFIX"":""KB5001402"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB5001078"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 20 February 2021""},{""HOTFIX"":""KB4601392"",""INSTALLEDBY"":""DVASFMP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 19 February 2021""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Sunday 24 January 2021""},{""HOTFIX"":""KB4576750"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 14 November 2020""},{""HOTFIX"":""KB4565912"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 21 August 2020""},{""HOTFIX"":""KB4540723"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 28 May 2020""},{""HOTFIX"":""KB4550994"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 28 May 2020""},{""HOTFIX"":""KB4498947"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4485447"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 12 April 2019""},{""HOTFIX"":""KB4049065"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 2 February 2018""}]"
os_patching,GCC-EDU,dvasapp1ec,edu-lvl-ans01,Success,3,17,2,Windows,No,Failure,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,21/07/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2016 for x64-based Systems (KB5030213)
2023-09 Servicing Stack Update for Windows Server 2016 for x64-based Systems (KB5030504)",1694751534,"[{""HOTFIX"":""KB5028169"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 July 2023""},{""HOTFIX"":""KB5019182"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5023788"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5017396"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 21 October 2022""},{""HOTFIX"":""KB5016058"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 22 July 2022""},{""HOTFIX"":""KB5005698"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 23 October 2021""},{""HOTFIX"":""KB5001402"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 29 January 2021""},{""HOTFIX"":""KB4576750"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 23 October 2020""},{""HOTFIX"":""KB4565912"",""INSTALLEDBY"":""DVASAPP1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 24 July 2020""},{""HOTFIX"":""KB4550994"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 24 April 2020""},{""HOTFIX"":""KB4520724"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 8 February 2020""},{""HOTFIX"":""KB4521858"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 19 October 2019""},{""HOTFIX"":""KB4509091"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Monday 2 September 2019""},{""HOTFIX"":""KB4498947"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4485447"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 12 April 2019""},{""HOTFIX"":""KB4049065"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 2 February 2018""}]"
os_patching,GCC-EDU,dvpsxel3ec,edu-lvl-ans01,Success,3,17,2,Windows,No,Success,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,21/07/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2016 for x64-based Systems (KB5030213)
2023-09 Servicing Stack Update for Windows Server 2016 for x64-based Systems (KB5030504)",1694752109,"[{""HOTFIX"":""KB5028169"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 21 July 2023""},{""HOTFIX"":""KB5019182"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5023788"",""INSTALLEDBY"":""DVPSXEL3EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5017396"",""INSTALLEDBY"":""DVPSXEL3EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 21 October 2022""},{""HOTFIX"":""KB5016058"",""INSTALLEDBY"":""DVPSXEL3EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 23 July 2022""},{""HOTFIX"":""KB5005698"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 23 October 2021""},{""HOTFIX"":""KB5001078"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB5001402"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB4576750"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 20 November 2020""},{""HOTFIX"":""KB4565912"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4520724"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 13 November 2019""},{""HOTFIX"":""KB4521858"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 7 November 2019""},{""HOTFIX"":""KB4509091"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 18 July 2019""},{""HOTFIX"":""KB4498947"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4485447"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 12 April 2019""},{""HOTFIX"":""KB4049065"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 2 February 2018""}]"
os_patching,GCC-EDU,dvpsxel1ec,edu-lvl-ans01,Success,3,17,3,Windows,No,Success,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.7476,21/07/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
chrome
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2016 for x64-based Systems (KB5030213)
2023-09 Servicing Stack Update for Windows Server 2016 for x64-based Systems (KB5030504)",1694752161,"[{""HOTFIX"":""KB5028169"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 21 July 2023""},{""HOTFIX"":""KB5019182"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5023788"",""INSTALLEDBY"":""DVPSXEL1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Friday 9 June 2023""},{""HOTFIX"":""KB5017396"",""INSTALLEDBY"":""DVPSXEL1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 1 October 2022""},{""HOTFIX"":""KB5016058"",""INSTALLEDBY"":""DVPSXEL1EC\\BladeLogicRSCD"",""INSTALLEDON"":""Saturday 23 July 2022""},{""HOTFIX"":""KB5005698"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 23 October 2021""},{""HOTFIX"":""KB5001078"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB5001402"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Saturday 22 May 2021""},{""HOTFIX"":""KB4576750"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 20 November 2020""},{""HOTFIX"":""KB4565912"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4520724"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 13 November 2019""},{""HOTFIX"":""KB4521858"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 7 November 2019""},{""HOTFIX"":""KB4509091"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 18 July 2019""},{""HOTFIX"":""KB4498947"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4485447"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 12 April 2019""},{""HOTFIX"":""KB4049065"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 2 February 2018""}]"
os_patching,GCC-EDU,dvasmbm1ec,edu-lvl-ans01,Success,1,0,2,Windows,No,Failure,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,23/06/2023,"Not Installed",,,"cplusruntime32
cplusruntime64
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)",1694751546
os_patching,GCC-EDU,dvasrpa1ec,edu-lvl-ans01,Success,3,14,5,Windows,No,Success,,AnsibleCatalog,Yes,14/09/2023,TrendMicro,20.0.6860,"Not installed","Not Installed",,,"cplusruntime32
cplusruntime64
vmtools
7Zip64
winscp64
Windows Malicious Software Removal Tool x64 - v5.117 (KB890830)
2023-09 Cumulative Update for Windows Server 2016 for x64-based Systems (KB5030213)
2023-09 Servicing Stack Update for Windows Server 2016 for x64-based Systems (KB5030504)",1694751651,"[{""HOTFIX"":""KB5026363"",""INSTALLEDBY"":""GSN\\gsnjamesm"",""INSTALLEDON"":""Monday 7 August 2023""},{""HOTFIX"":""KB5023788"",""INSTALLEDBY"":""GSN\\gsnjamesm"",""INSTALLEDON"":""Thursday 30 March 2023""},{""HOTFIX"":""KB5005698"",""INSTALLEDBY"":""GSN\\gsnjamesm"",""INSTALLEDON"":""Wednesday 29 March 2023""},{""HOTFIX"":""KB4054590"",""INSTALLEDBY"":""GSN\\gsnbrowns6"",""INSTALLEDON"":""Tuesday 23 August 2022""},{""HOTFIX"":""KB4535680"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Tuesday 15 June 2021""},{""HOTFIX"":""KB5001402"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Tuesday 15 June 2021""},{""HOTFIX"":""KB4565912"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 22 July 2020""},{""HOTFIX"":""KB4520724"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 13 November 2019""},{""HOTFIX"":""KB4521858"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 7 November 2019""},{""HOTFIX"":""KB4509091"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Thursday 18 July 2019""},{""HOTFIX"":""KB4494175"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4498947"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Wednesday 5 June 2019""},{""HOTFIX"":""KB4485447"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 12 April 2019""},{""HOTFIX"":""KB4049065"",""INSTALLEDBY"":""NT-AUTHORITY\\SYSTEM"",""INSTALLEDON"":""Friday 2 February 2018""}]"
